| CHAD        |
|         394 | CHRIS       | BROTHERS     |     22 |
|         395 | JOHNNY      | TURPIN       |     19 |
|         396 | EARL        | SHANKS       |     27 |
|         397 | JIMMY       | SCHRADER     |     29 |
|         398 | ANTONIO     | MEEK         |     16 |
|         399 | DANNY       | ISOM         |     21 |
|         400 | BRYAN       | HARDISON     |     28 |
|         401 | TONY        | CARRANZA     |     21 |
|         402 | LUIS        | YANEZ        |     20 |
|         403 | MIKE        | WAY          |     35 |
|         404 | STANLEY     | SCROGGINS    |     30 |
|         405 | LEONARD     | SCHOFIELD    |     32 |
|         406 | NATHAN      | RUNYON       |     32 |
|         407 | DALE        | RATCLIFF     |     27 |
|         408 | MANUEL      | MURRELL      |     30 |
|         409 | RODNEY      | MOELLER      |     23 |
|         410 | CURTIS      | IRBY         |     38 |
|         411 | NORMAN      | CURRIER      |     26 |
|         412 | ALLEN       | BUTTERFIELD  |     21 |
|         413 | MARVIN      | YEE          |     21 |
|         414 | VINCENT     | RALSTON      |     25 |
|         415 | GLENN       | PULLEN       |     23 |
|         416 | JEFFERY     | PINSON       |     31 |
|         417 | TRAVIS      | ESTEP        |     25 |
|         418 | JEFF        | EAST         |     30 |
|         419 | CHAD        | CARBONE      |     25 |
|         420 | JACOB       | LANCE        |     21 |
|         421 | LEE         | HAWKS        |     27 |
|         422 | MELVIN      | ELLINGTON    |     26 |
|         423 | ALFRED      | CASILLAS     |     26 |
|         424 | KYLE        | SPURLOCK     |     30 |
|         425 | FRANCIS     | SIKES        |     26 |
|         426 | BRADLEY     | MOTLEY       |     27 |
|         427 | JESUS       | MCCARTNEY    |     24 |
|         428 | HERBERT     | KRUGER       |     20 |
|         429 | FREDERICK   | ISBELL       |     21 |
|         430 | RAY         | HOULE        |     22 |
|         431 | JOEL        | FRANCISCO    |     23 |
|         432 | EDWIN       | BURK         |     23 |
|         433 | DON         | BONE         |     25 |
|         434 | EDDIE       | TOMLIN       |     27 |
|         435 | RICKY       | SHELBY       |     25 |
|         436 | TROY        | QUIGLEY      |     30 |
|         437 | RANDALL     | NEUMANN      |     23 |
|         438 | BARRY       | LOVELACE     |     33 |
|         439 | ALEXANDER   | FENNELL      |     36 |
|         440 | BERNARD     | COLBY        |     22 |
|         441 | MARIO       | CHEATHAM     |     28 |
|         442 | LEROY       | BUSTAMANTE   |     32 |
|         443 | FRANCISCO   | SKIDMORE     |     22 |
|         444 | MARCUS      | HIDALGO      |     30 |
|         445 | MICHEAL     | FORMAN       |     26 |
|         446 | THEODORE    | CULP         |     31 |
|         447 | CLIFFORD    | BOWENS       |     29 |
|         448 | MIGUEL      | BETANCOURT   |     29 |
|         449 | OSCAR       | AQUINO       |     20 |
|         450 | JAY         | ROBB         |     26 |
|         451 | JIM         | REA          |     33 |
|         452 | TOM         | MILNER       |     32 |
|         453 | CALVIN      | MARTEL       |     23 |
|         454 | ALEX        | GRESHAM      |     33 |
|         455 | JON         | WILES        |     24 |
|         456 | RONNIE      | RICKETTS     |     25 |
|         457 | BILL        | GAVIN        |     28 |
|         458 | LLOYD       | DOWD         |     19 |
|         459 | TOMMY       | COLLAZO      |     38 |
|         460 | LEON        | BOSTIC       |     25 |
|         461 | DEREK       | BLAKELY      |     28 |
|         462 | WARREN      | SHERROD      |     33 |
|         463 | DARRELL     | POWER        |     25 |
|         464 | JEROME      | KENYON       |     16 |
|         465 | FLOYD       | GANDY        |     17 |
|         466 | LEO         | EBERT        |     23 |
|         467 | ALVIN       | DELOACH      |     29 |
|         468 | TIM         | CARY         |     39 |
|         469 | WESLEY      | BULL         |     40 |
|         470 | GORDON      | ALLARD       |     32 |
|         471 | DEAN        | SAUER        |     27 |
|         472 | GREG        | ROBINS       |     30 |
|         473 | JORGE       | OLIVARES     |     34 |
|         474 | DUSTIN      | GILLETTE     |     26 |
|         475 | PEDRO       | CHESTNUT     |     24 |
|         476 | DERRICK     | BOURQUE      |     22 |
|         477 | DAN         | PAINE        |     22 |
|         478 | LEWIS       | LYMAN        |     19 |
|         479 | ZACHARY     | HITE         |     31 |
|         480 | COREY       | HAUSER       |     22 |
|         481 | HERMAN      | DEVORE       |     29 |
|         482 | MAURICE     | CRAWLEY      |     29 |
|         483 | VERNON      | CHAPA        |     18 |
|         484 | ROBERTO     | VU           |     30 |
|         485 | CLYDE       | TOBIAS       |     29 |
|         486 | GLEN        | TALBERT      |     26 |
|         487 | HECTOR      | POINDEXTER   |     26 |
|         488 | SHANE       | MILLARD      |     22 |
|         489 | RICARDO     | MEADOR       |     21 |
|         490 | SAM         | MCDUFFIE     |     24 |
|         491 | RICK        | MATTOX       |     27 |
|         492 | LESTER      | KRAUS        |     16 |
|         493 | BRENT       | HARKINS      |     23 |
|         494 | RAMON       | CHOATE       |     31 |
|         495 | CHARLIE     | BESS         |     26 |
|         496 | TYLER       | WREN         |     21 |
|         497 | GILBERT     | SLEDGE       |     28 |
|         498 | GENE        | SANBORN      |     27 |
|         499 | MARC        | OUTLAW       |     30 |
|         500 | REGINALD    | KINDER       |     28 |
|         501 | RUBEN       | GEARY        |     21 |
|         502 | BRETT       | CORNWELL     |     34 |
|         503 | ANGEL       | BARCLAY      |     32 |
|         504 | NATHANIEL   | ADAM         |     28 |
|         505 | RAFAEL      | ABNEY        |     21 |
|         506 | LESLIE      | SEWARD       |     35 |
|         507 | EDGAR       | RHOADS       |     25 |
|         508 | MILTON      | HOWLAND      |     25 |
|         509 | RAUL        | FORTIER      |     20 |
|         510 | BEN         | EASTER       |     26 |
|         511 | CHESTER     | BENNER       |     24 |
|         512 | CECIL       | VINES        |     26 |
|         513 | DUANE       | TUBBS        |     31 |
|         514 | FRANKLIN    | TROUTMAN     |     22 |
|         515 | ANDRE       | RAPP         |     28 |
|         516 | ELMER       | NOE          |     26 |
|         517 | BRAD        | MCCURDY      |     25 |
|         518 | GABRIEL     | HARDER       |     26 |
|         519 | RON         | DELUCA       |     23 |
|         520 | MITCHELL    | WESTMORELAND |     32 |
|         521 | ROLAND      | SOUTH        |     23 |
|         522 | ARNOLD      | HAVENS       |     33 |
|         523 | HARVEY      | GUAJARDO     |     22 |
|         524 | JARED       | ELY          |     19 |
|         525 | ADRIAN      | CLARY        |     19 |
|         526 | KARL        | SEAL         |     45 |
|         527 | CORY        | MEEHAN       |     24 |
|         528 | CLAUDE      | HERZOG       |     25 |
|         529 | ERIK        | GUILLEN      |     29 |
|         530 | DARRYL      | ASHCRAFT     |     23 |
|         531 | JAMIE       | WAUGH        |     25 |
|         532 | NEIL        | RENNER       |     32 |
|         533 | JESSIE      | MILAM        |     33 |
|         534 | CHRISTIAN   | JUNG         |     24 |
|         535 | JAVIER      | ELROD        |     32 |
|         536 | FERNANDO    | CHURCHILL    |     25 |
|         537 | CLINTON     | BUFORD       |     25 |
|         538 | TED         | BREAUX       |     29 |
|         539 | MATHEW      | BOLIN        |     22 |
|         540 | TYRONE      | ASHER        |     24 |
|         541 | DARREN      | WINDHAM      |     24 |
|         542 | LONNIE      | TIRADO       |     18 |
|         543 | LANCE       | PEMBERTON    |     22 |
|         544 | CODY        | NOLEN        |     22 |
|         545 | JULIO       | NOLAND       |     21 |
|         546 | KELLY       | KNOTT        |     25 |
|         547 | KURT        | EMMONS       |     23 |
|         548 | ALLAN       | CORNISH      |     19 |
|         549 | NELSON      | CHRISTENSON  |     20 |
|         550 | GUY         | BROWNLEE     |     32 |
|         551 | CLAYTON     | BARBEE       |     26 |
|         552 | HUGH        | WALDROP      |     21 |
|         553 | MAX         | PITT         |     24 |
|         554 | DWAYNE      | OLVERA       |     22 |
|         555 | DWIGHT      | LOMBARDI     |     17 |
|         556 | ARMANDO     | GRUBER       |     21 |
|         557 | FELIX       | GAFFNEY      |     24 |
|         558 | JIMMIE      | EGGLESTON    |     28 |
|         559 | EVERETT     | BANDA        |     28 |
|         560 | JORDAN      | ARCHULETA    |     30 |
|         561 | IAN         | STILL        |     27 |
|         562 | WALLACE     | SLONE        |     25 |
|         563 | KEN         | PREWITT      |     29 |
|         564 | BOB         | PFEIFFER     |     24 |
|         565 | JAIME       | NETTLES      |     29 |
|         566 | CASEY       | MENA         |     34 |
|         567 | ALFREDO     | MCADAMS      |     20 |
|         568 | ALBERTO     | HENNING      |     21 |
|         569 | DAVE        | GARDINER     |     32 |
|         570 | IVAN        | CROMWELL     |     26 |
|         571 | JOHNNIE     | CHISHOLM     |     24 |
|         572 | SIDNEY      | BURLESON     |     25 |
|         573 | BYRON       | BOX          |     29 |
|         574 | JULIAN      | VEST         |     28 |
|         575 | ISAAC       | OGLESBY      |     29 |
|         576 | MORRIS      | MCCARTER     |     34 |
|         577 | CLIFTON     | MALCOLM      |     27 |
|         578 | WILLARD     | LUMPKIN      |     22 |
|         579 | DARYL       | LARUE        |     27 |
|         580 | ROSS        | GREY         |     27 |
|         581 | VIRGIL      | WOFFORD      |     27 |
|         582 | ANDY        | VANHORN      |     25 |
|         583 | MARSHALL    | THORN        |     23 |
|         584 | SALVADOR    | TEEL         |     30 |
|         585 | PERRY       | SWAFFORD     |     24 |
|         586 | KIRK        | STCLAIR      |     19 |
|         587 | SERGIO      | STANFIELD    |     26 |
|         588 | MARION      | OCAMPO       |     29 |
|         589 | TRACY       | HERRMANN     |     28 |
|         590 | SETH        | HANNON       |     25 |
|         591 | KENT        | ARSENAULT    |     27 |
|         592 | TERRANCE    | ROUSH        |     29 |
|         593 | RENE        | MCALISTER    |     26 |
|         594 | EDUARDO     | HIATT        |     27 |
|         595 | TERRENCE    | GUNDERSON    |     30 |
|         596 | ENRIQUE     | FORSYTHE     |     28 |
|         597 | FREDDIE     | DUGGAN       |     25 |
|         598 | WADE        | DELVALLE     |     22 |
|         599 | AUSTIN      | CINTRON      |     19 |
+-------------+-------------+--------------+--------+
599 rows in set (0.0061 sec)

 MySQL  localhost:3306  sakila  SQL > insert into customer(id,first_name,last_name)
                                  ... values(600,'PACO','ELCHATO'),(601,'SERGIO','CASTILLIN');
ERROR: 1054 (42S22): Unknown column 'id' in 'field list'

 MySQL  localhost:3306  sakila  SQL > insert into customer(customer_id,first_name,last_name) values(600,'PACO','ELCHATO'),(601,'SERGIO','CASTILLIN');
ERROR: 1364 (HY000): Field 'store_id' doesn't have a default value

 MySQL  localhost:3306  sakila  SQL > insert into customer(customer_id,first_name,last_name) values(600,'PACO','ELCHATO'),(601,'SERGIO','CASTI
                                  ... ;
                                  ...
                                  ... ;;;
ERROR: 1064 (42000): You have an error in your SQL syntax; check the manual that corresponds to your MySQL server version for the right syntax to use near ''CASTI' at line 1

 MySQL  localhost:3306  sakila  SQL >
 MySQL  localhost:3306  sakila  SQL >
 MySQL  localhost:3306  sakila  SQL > desc customer;
+-------------+----------------------+------+-----+-------------------+-----------------------------+
| Field       | Type                 | Null | Key | Default           | Extra                       |
